ID,Smiles
101,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O
102,CC[C@@H](C)[C@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)NCCOCCOCCOCC#C)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)N4C=C(N=N4)CCCCCN)N5C=C(N=N5)CCCCCN
103,COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OCC3=CC=C(C=C3)C(=O)OC)OC)CSCC(=O)O
104,COC1=C(C=C(C=C1)C2CC(=O)N3CN(CSC3=C2C#N)C4=CC=CC=C4F)OC
105,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@H]5C6=C(C(=CC=C6)OC7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
106,CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)NCCOCCOCCOCC#C)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)N4C=C(N=N4)C)N5C=C(N=N5)CCCCCN
107,CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)CC)N5C=C(N=N5)CCCCCN
108,CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)N4C=C(N=N4)CCCC(=O)O)NCCOCCOCCOCC#C)N5C=C(N=N5)CCCCCN
109,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
110,CN(C)[C@H]1[C@@H]2[C@H]([C@H]3C(C(=O)C4=C(C3=C)C=CC=C4O)C(=O)[C@@]2(C(=O)C(C1=O)C(=O)N)O)O.Cl
