ID,Smiles
157,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccs1
158,Clc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
159,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1C(F)(F)F
160,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1C(=O)O
161,CCOc1ccccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
162,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(OCCCO)cc12
163,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(-c3ccc(O)c(Cl)c3)cc12
164,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1F
165,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc3c(cc12)OCO3
166,CCOCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
167,CS(=O)(=O)NCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
168,COc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
169,COCCn1cc(C#N)c2cc(-c3cc(C(=O)O)ccn3)ccc21
170,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1Cc1ccccc1
171,N#Cc1ccn(-c2ccc(C(=O)O)c(O)c2)c1
172,CCCCCCCc1cn(-c2ccc(C(=O)O)cc2)cc1C#N
173,CCCCCCc1cn(-c2ccc(C(=O)O)cc2)cc1C#N
174,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCc1ccccc1C(F)(F)F
175,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCC1CCC(C(=O)O)CC1
176,COc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
177,Cc1c(CC(C)C)c(C#N)cn1-c1ccc(C(=O)O)cc1
178,Cc1cc2c(C#N)cn(-c3ccc(C(=O)O)cc3)c2cc1Cl
179,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccc(Cl)cc12
180,COC(=O)c1ccc(COc2ccc(-c3cc(O)nc(N)n3)cc2C#N)cc1
181,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)[se]c1C(=O)O
182,COc1ccc(F)c(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
183,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1-c1ccccc1
184,N#Cc1nn(-c2ccc(C(=O)O)cc2)cc1-c1ccc2c(c1)OCO2
185,CCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
186,N#Cc1cn(-c2ccc(C(=O)O)cc2)c2ccc(-c3cccs3)cc12
187,N#Cc1cn(-c2cc(C(=O)O)ccn2)cc1-c1ccc2c(c1)OCCO2
188,CC(C)Oc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
189,CS(=O)(=O)NCCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
190,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1C(F)(F)F
191,Brc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
192,N#Cc1cc(-c2ccnc(N)n2)ccc1OCC1CCC(C(=O)O)CC1
193,COC(=O)C1CCC(COc2ccc(-c3ccnc(N)n3)cc2C#N)CC1
194,[C-]#[N+]c1cn(-c2ccc(C(=O)O)c(O)c2)c2cscc12
195,COc1c(C)cc2c(c(C#N)cn2-c2ccc(C(=O)O)cc2)c1C
196,CN(C)CCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
197,N#Cc1cn(C2CCOC2)c2ccc(-c3cc(C(=O)O)ccn3)cc12
198,CCCOc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1
199,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCC1CCCCC1
200,Cc1cc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2cc1F
201,CC(C)Oc1cc2c(C#N)cn(-c3ccc(C(=O)O)cc3)c2cc1F
202,[C-]#[N+]c1cn(-c2ccc(C(=O)O)c(O)c2)c2ccsc12
203,CCC(CC)COc1ccc(-c2cc(O)nc(N)n2)cc1C#N
204,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccn1-c1ccccc1
205,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cc(F)ccc1F
206,Cc1cccc(C)c1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
207,COc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c(OC)c1
208,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1/C=C/c1ccccc1
209,CCC(C)Oc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
